Bathrooms,Bedrooms,Beds,LocationName,NumGuests,NumReviews,Price,Rating,latitude,longitude,zipcode,pop2016,pop2010,pop2000,cost_living_index (US avg. = 100),land_area (sq.mi.),water_area (sq.mi.),pop_density (people per mile),number of males,number of females,prop taxes paid 2016,median taxes (with mortgage,median taxes (no mortgage),median house value,median houshold income,median monthly owner costs (with mortgage),median monthly owner costs (no mortgage),median gross rent,median asking price for vacant for-sale home/condo,unemployment (%),Number of Homes,Count of Abnb,Density of Abnb (%),Average Abnb Price (by zipcode),Average NumReviews (by zipcode),Average Rating (by zipcode),Average Number of Bathrooms (by zipcode),Average Number of Bedrooms (by zipcode),Average Number of Beds (by zipcode),Average Number of Guests (by zipcode)
1.0,1.0,2.0,Philadelphia,4.0,65.0,102.0,Y,39.93965,-75.17105,19146,37767.0,35113.0,35783,107.1,1.7,0.1,22353,17495,20270,0.4,1613.0,903.0,291129.0,54608.0,1803.0,395.0,1039.0,269196.0,6.7,15106.8,296,1.95938253,112.7024221,45.3805668,4.846311475,1.307432432,1.685314685,2.22972973,2.22972973
2.0,1.0,3.0,Seattle,4.0,50.0,68.0,Y,47.62547,-122.3257,98102,24374.0,20756.0,19424,117.0,1.3,0.3,18802,13011,11363,0.8,4279.0,4550.0,521657.0,80565.0,2278.0,861.0,1393.0,613354.0,2.7,9749.6,217,2.2257323380000003,131.5,59.58510638,4.860655738,1.4074074069999998,1.544973545,1.792626728,1.792626728
1.0,1.0,1.0,Brooklyn,4.0,131.0,105.0,Y,40.68647,-73.95909,11238,54766.0,49262.0,48965,160.6,1.1,0.0,49533,25987,28778,0.4,3596.0,3200.0,845195.0,78900.0,2794.0,690.0,1613.0,940282.0,5.4,21906.4,91,0.415403718,100.3707865,60.625,4.879310345,1.0555555559999998,1.172413793,1.417582418,1.417582418
2.0,3.0,4.0,New Orleans,6.0,46.0,99.0,Y,29.94196,-90.10538,70125,16992.0,14479.0,23887,102.6,2.3,0.0,7252,8064,8927,0.8,3109.0,1746.0,318322.0,38122.0,2070.0,573.0,971.0,223889.0,7.1,6796.8,327,4.811087571,117.5603715,39.42605634,4.838709677,1.327217125,2.078431373,2.706422018,2.706422018
2.0,1.0,2.0,Brooklyn,2.0,3.0,49.0,Y,40.69651,-73.97639000000002,11205,45460.0,40366.0,35622,165.8,0.9,0.0,47923,20970,24489,0.5,3284.0,3937.0,705901.0,49405.0,2709.0,640.0,1270.0,905707.0,8.3,18184.0,120,0.65992081,109.4695652,51.62385321,4.774509804,1.2,1.256880734,1.575,1.575
1.0,1.0,1.0,Cutler Bay,2.0,9.0,41.0,Y,25.5925,-80.33164000000002,33132,11596.0,11165.0,5322,114.1,1.7,1.5,6799,6803,4794,1.1,4922.0,5435.0,481478.0,72916.0,2660.0,1259.0,1893.0,530742.0,3.3,4638.4,1634,35.22766471,115.1635572,37.41294643,4.791763792,1.317596567,1.584033613,2.14504284,2.14504284
1.0,1.0,2.0,New Orleans,5.0,21.0,118.0,N,29.924090000000003,-90.10619,70115,34248.0,31695.0,40287,102.1,3.9,0.6,8832,17038,17209,0.9,3992.0,3332.0,423985.0,57779.0,2268.0,695.0,1105.0,433344.0,4.6,13699.2,435,3.175367905,144.1786543,43.69554455,4.893483709,1.35862069,1.904645477,2.524137931,2.524137931
1.0,1.0,2.0,San Diego,4.0,28.0,55.0,Y,32.75011,-117.12515,92104,46444.0,44414.0,47688,137.8,3.8,0.0,12271,23469,22975,0.5,3281.0,1746.0,551513.0,54187.0,2272.0,419.0,1189.0,346332.0,5.6,18577.6,391,2.104685212,118.6311688,56.503125,4.920711974,1.153846154,1.51744186,1.792838875,1.792838875
1.0,1.0,1.0,Foster City,2.0,13.0,40.0,N,37.55431,-122.25571,94124,35954.0,33996.0,33170,155.9,4.9,1.1,7298,17643,18310,0.7,4648.0,2987.0,627764.0,55534.0,2339.0,485.0,979.0,636286.0,9.2,14381.6,128,0.890026145,138.76190480000002,52.64772727,4.775,1.228346457,1.425,1.787401575,1.787401575
2.0,2.0,3.0,San Diego,4.0,6.0,200.0,N,33.013459999999995,-117.07042,92128,50232.0,47490.0,42728,133.3,11.2,0.0,4494,23553,26678,0.7,4670.0,3624.0,605899.0,100010.0,2382.0,683.0,1899.0,440862.0,4.6,20092.8,47,0.233914636,128.6956522,16.79310345,4.944444444,1.446808511,1.608695652,1.957446809,1.957446809
1.0,1.0,1.0,Atlanta,2.0,25.0,74.0,Y,33.74799,-84.32338,30317,13265.0,11970.0,13981,97.1,3.5,0.0,3777,6269,6995,1.0,3071.0,1381.0,272815.0,63369.0,1736.0,457.0,950.0,245386.0,6.1,5306.0,75,1.4134941580000002,104.7432432,35.28070175,4.944444444,1.459459459,1.845070423,2.146666667,2.146666667
2.0,1.0,1.0,New York,1.0,3.0,24.0,Y,40.70993,-73.987,10002,79216.0,81410.0,84870,171.8,0.9,0.0,90078,38185,41030,0.6,4071.0,3677.0,675823.0,37071.0,2282.0,453.0,950.0,730272.0,6.8,31686.4,199,0.6280296910000001,123.5128205,50.10404624,4.721875,1.102040816,1.203296703,1.497487437,1.497487437
1.0,1.0,1.0,New York,2.0,30.0,39.0,Y,40.82232,-73.93647,10039,27865.0,24527.0,21737,161.5,0.5,0.0,60174,12424,15439,1.0,269.0,4183.0,433530.0,33595.0,2060.0,492.0,912.0,1153123.0,13.6,11146.0,79,0.708774448,78.11538462,51.3125,4.661290323,1.012658228,1.026315789,1.278481013,1.278481013
1.0,1.0,2.0,Boston,2.0,40.0,59.0,Y,42.35955,-71.13991999999998,2134,17850.0,21503.0,21389,144.3,1.3,0.0,13458,9350,8499,0.8,3585.0,4385.0,486584.0,49455.0,2254.0,810.0,1654.0,361746.0,4.2,7140.0,144,2.016806723,96.76223776,38.38888889,4.779166667,1.244755245,1.508474576,1.777777778,1.777777778
1.0,1.0,1.0,Silver Spring,2.0,4.0,45.0,Y,38.99205,-77.04652,20012,14664.0,13414.0,13604,123.4,2.3,0.0,6486,7029,7634,0.5,3105.0,2356.0,641194.0,83703.0,2632.0,554.0,1264.0,257074.0,6.5,5865.6,84,1.43207856,97.86746988,21.1509434,4.802083333,1.168674699,1.35,1.666666667,1.666666667
1.0,1.0,1.0,Philadelphia,2.0,9.0,28.0,N,39.96827,-75.23306,19139,44122.0,41271.0,43866,103.1,1.8,0.0,24928,19121,25000,0.9,823.0,745.0,85907.0,27449.0,873.0,364.0,855.0,222828.0,13.3,17648.8,21,0.11898826,88.25,32.30769231,4.576923077,1.047619048,1.45,1.904761905,1.904761905
1.0,1.0,1.0,Washington,2.0,277.0,93.0,N,38.93197,-77.04115,20010,32886.0,30138.0,28772,124.5,1.1,0.0,30373,16570,16316,0.5,3306.0,2766.0,603568.0,72249.0,2365.0,667.0,1358.0,776158.0,4.4,13154.4,294,2.234993614,107.122449,48.944,4.849785408,1.197278912,1.314606742,1.806122449,1.806122449
1.0,1.0,3.0,New Orleans,2.0,54.0,69.0,Y,29.95365,-90.07565,70112,2788.0,3655.0,6259,102.9,0.9,0.0,3197,1568,1219,0.6,2694.0,1724.0,351730.0,50536.0,1594.0,605.0,1343.0,327278.0,9.7,1115.2,562,50.39454806,91.77598566,42.84807692,4.769980507,1.227758007,1.337837838,1.989323843,1.989323843
1.0,1.0,1.0,Washington,2.0,99.0,57.0,N,38.90568,-76.98222,20002,60514.0,52370.0,49333,123.6,5.3,0.2,11513,29267,31246,0.5,2898.0,2016.0,598906.0,80499.0,2322.0,490.0,1421.0,591482.0,6.3,24205.6,168,0.6940542679999999,95.78443114,63.90506329,4.881410256000001,1.113095238,1.294117647,1.803571429,1.803571429
1.0,1.0,1.0,Seattle,5.0,3.0,68.0,N,47.61362,-122.32756,98101,12216.0,10238.0,9010,118.9,0.5,0.1,23528,6801,5416,0.8,3827.0,4223.0,514775.0,65925.0,2463.0,793.0,1369.0,1204434.0,3.8,4886.4,143,2.926489849,114.8881119,74.70229008,4.796153846,1.076923077,1.240384615,1.79020979,1.79020979
1.0,1.0,1.0,San Diego,2.0,115.0,46.0,Y,32.8042,-117.211,92117,55270.0,51332.0,51203,135.2,8.8,0.0,6289,28137,27133,0.5,3569.0,1419.0,559061.0,69047.0,2216.0,431.0,1463.0,537896.0,5.7,22108.0,262,1.18509137,123.6015936,30.56684492,4.835329341,1.357692308,1.692307692,2.045801527,2.045801527
1.0,1.0,1.0,San Francisco,2.0,34.0,135.0,Y,37.74313,-122.45211,94127,20960.0,19289.0,20624,156.2,1.8,0.0,11839,10591,10368,0.6,8204.0,1808.0,1170842.0,144122.0,3746.0,520.0,2511.0,1425325.0,3.4,8384.0,145,1.729484733,166.6,81.18461538,4.865079365,1.220689655,1.5703125,1.855172414,1.855172414
1.0,1.0,2.0,San Diego,4.0,4.0,168.0,N,32.73977,-117.25521,92107,29712.0,28651.0,27956,140.0,3.1,0.5,9468,14798,14913,0.5,4964.0,2759.0,827547.0,76120.0,2589.0,580.0,1443.0,1074827.0,4.7,11884.8,518,4.358508347,151.2694611,50.85193622,4.852731591,1.328185328,1.795258621,2.478764479,2.478764479
1.0,2.0,2.0,Philadelphia,4.0,21.0,89.0,N,39.93922,-75.15108000000002,19147,39405.0,36228.0,32680,107.6,1.4,0.2,27998,19454,19950,0.7,2742.0,2077.0,357612.0,72963.0,1694.0,497.0,1255.0,395531.0,4.8,15762.0,257,1.6305037430000002,96.79377432,58.45045045,4.830188679,1.245136187,1.545454545,1.984435798,1.984435798
1.0,1.0,1.0,San Diego,3.0,70.0,109.0,Y,32.74986,-117.23999,92107,29712.0,28651.0,27956,140.0,3.1,0.5,9468,14798,14913,0.5,4964.0,2759.0,827547.0,76120.0,2589.0,580.0,1443.0,1074827.0,4.7,11884.8,518,4.358508347,151.2694611,50.85193622,4.852731591,1.328185328,1.795258621,2.478764479,2.478764479
1.0,1.0,1.0,New York,1.0,4.0,90.0,Y,40.7623,-73.98213,10019,40071.0,42870.0,36012,163.4,0.7,0.0,58926,20464,19607,0.8,7151.0,9146.0,1031881.0,98396.0,3223.0,1498.0,2286.0,2476017.0,4.2,16028.4,53,0.33066307300000003,110.5471698,57.85714286,4.677083333,1.018867925,1.104166667,1.396226415,1.396226415
1.0,1.0,2.0,San Diego,2.0,51.0,59.0,Y,32.78248,-117.15942,92108,21198.0,18858.0,11640,131.4,4.3,0.1,4950,10604,10594,0.9,2967.0,1988.0,332306.0,68307.0,1740.0,608.0,1955.0,738093.0,5.5,8479.2,159,1.875176903,114.7012987,33.8907563,4.848623853,1.270440252,1.46,1.924528302,1.924528302
2.0,1.0,1.0,Seattle,2.0,62.0,54.0,N,47.71468,-122.35635,98133,48203.0,44555.0,42896,116.4,7.1,0.1,6794,23451,24751,1.0,3656.0,4002.0,384250.0,56976.0,1973.0,642.0,1158.0,771183.0,4.8,19281.2,102,0.5290127170000001,85.83333333,35.725,4.746753247,1.287128713,1.515463918,1.725490196,1.725490196
1.0,2.0,2.0,San Diego,4.0,17.0,100.0,N,32.86422,-117.23483,92122,47992.0,43728.0,34891,138.5,15.9,0.0,3013,24639,23353,0.6,4567.0,3242.0,697910.0,76816.0,2389.0,574.0,1878.0,695311.0,4.0,19196.8,284,1.479413236,117.4548736,28.14364641,4.809815951,1.3498233219999998,1.498194946,2.017605634,2.017605634
2.0,1.0,1.0,Washington,1.0,26.0,20.0,N,38.8858,-76.9246,20019,58793.0,54358.0,52793,121.6,6.2,0.3,9530,25601,33189,0.5,1302.0,923.0,255168.0,36402.0,1373.0,382.0,944.0,258657.0,15.4,23517.2,128,0.5442824829999999,106.007874,28.15730337,4.69047619,1.25,1.385245902,1.640625,1.640625
1.0,1.0,1.0,Burlingame,2.0,272.0,115.0,Y,37.58232,-122.3361,94134,42274.0,40798.0,40134,155.2,2.4,0.0,17616,20688,21586,0.6,5453.0,1813.0,693470.0,69701.0,2553.0,415.0,1437.0,635000.0,6.8,16909.6,1101,6.51109429,154.094518,48.45338442,4.845794393,1.322878229,1.549407115,1.934862385,1.934862385
3.0,4.0,4.0,Atlanta,7.0,9.0,350.0,Y,33.76895,-84.32311999999997,30307,19520.0,18004.0,16646,99.2,4.6,0.0,4274,9748,9771,1.1,5331.0,4864.0,458614.0,83765.0,2301.0,809.0,1123.0,381747.0,3.1,7808.0,130,1.6649590159999998,119.9147287,44.06315789,4.8928571430000005,1.292307692,1.603305785,1.953846154,1.953846154
1.0,1.0,2.0,New Orleans,2.0,7.0,90.0,Y,29.95406,-90.12409,70118,36182.0,33008.0,36847,102.7,4.7,0.7,7724,16863,19318,0.9,3748.0,2036.0,348955.0,41945.0,2155.0,586.0,999.0,453518.0,7.2,14472.8,388,2.680891051,143.8441558,40.36936937,4.885350318,1.343669251,1.97574124,2.548969072,2.548969072
1.0,1.0,2.0,San Diego,4.0,84.0,69.0,Y,32.75032,-117.24409,92107,29712.0,28651.0,27956,140.0,3.1,0.5,9468,14798,14913,0.5,4964.0,2759.0,827547.0,76120.0,2589.0,580.0,1443.0,1074827.0,4.7,11884.8,518,4.358508347,151.2694611,50.85193622,4.852731591,1.328185328,1.795258621,2.478764479,2.478764479
1.0,1.0,1.0,Miami,2.0,21.0,50.0,N,25.85068,-80.18016,33141,40307.0,35249.0,36545,111.9,2.3,5.2,17406,21026,19282,0.9,2806.0,2559.0,313216.0,43893.0,2038.0,804.0,1163.0,2404330.0,4.6,16122.8,829,5.141786786,123.4434889,25.91878981,4.756521739,1.507246377,1.754226268,2.530193237,2.530193237
2.0,1.0,1.0,New York,2.0,50.0,79.0,N,40.7322,-73.98949,10003,57581.0,56024.0,53673,162.3,0.6,0.0,99889,27826,29754,0.8,7646.0,10206.0,1068952.0,104972.0,2721.0,1051.0,2188.0,1943369.0,4.3,23032.4,63,0.273527726,139.11290319999998,60.46551724,4.710526316,1.193548387,1.203703704,1.5555555559999998,1.5555555559999998
2.0,4.0,4.0,Boston,6.0,196.0,60.0,N,42.27176,-71.16759,2132,28697.0,25861.0,24058,136.5,4.6,0.1,6292,12847,15849,0.7,3705.0,3234.0,492799.0,95059.0,2252.0,595.0,1574.0,594737.0,3.5,11478.8,30,0.261351361,93.20689655,56.85,4.8421052630000005,1.2,1.642857143,1.866666667,1.866666667
1.0,1.0,2.0,Seattle,3.0,43.0,114.0,Y,47.61728,-122.32621,98101,12216.0,10238.0,9010,118.9,0.5,0.1,23528,6801,5416,0.8,3827.0,4223.0,514775.0,65925.0,2463.0,793.0,1369.0,1204434.0,3.8,4886.4,143,2.926489849,114.8881119,74.70229008,4.796153846,1.076923077,1.240384615,1.79020979,1.79020979
1.0,1.0,1.0,NY,2.0,18.0,55.0,Y,40.67496,-73.95345,11216,56616.0,54316.0,55775,169.8,0.9,0.0,60524,27095,29520,0.4,3151.0,3647.0,891034.0,54406.0,3048.0,842.0,1261.0,781271.0,8.1,22646.4,110,0.485728416,75.42056075,57.07,4.729591837,1.281818182,1.09,1.381818182,1.381818182
1.0,2.0,3.0,Brooklyn,4.0,64.0,80.0,N,40.63786,-73.94433000000002,11210,69416.0,62008.0,62308,156.0,1.6,0.0,42299,31584,37830,0.7,3804.0,4727.0,569050.0,61989.0,2515.0,936.0,1264.0,714234.0,5.3,27766.4,54,0.194479659,88.14814815,16.85294118,4.568965517,1.075471698,1.25,1.981481481,1.981481481
1.0,1.0,1.0,Washington,2.0,64.0,72.0,Y,38.95079000000001,-77.0725,20015,16557.0,15332.0,15824,123.0,3.5,0.0,4797,8049,8507,0.7,6815.0,6670.0,1035211.0,172288.0,3616.0,899.0,1765.0,955382.0,2.4,6622.8,29,0.437881259,111.6071429,64.0,4.976190476,1.285714286,1.5384615380000002,1.827586207,1.827586207
1.0,1.0,2.0,Queens,2.0,6.0,60.0,Y,40.75807,-73.90977,11103,39418.0,38780.0,44321,162.7,0.7,0.0,55434,19569,19848,0.7,5805.0,5908.0,777823.0,65379.0,2765.0,968.0,1583.0,1153123.0,5.2,15767.2,93,0.589832056,86.94505495,44.49315068,4.742857143,1.119565217,1.247191011,1.677419355,1.677419355
1.0,1.0,1.0,Bronx,2.0,5.0,40.0,N,40.85062,-73.90250999999998,10457,75071.0,70496.0,69048,167.4,1.1,0.0,70735,35654,39416,0.6,2981.0,2290.0,419101.0,27044.0,2322.0,610.0,1120.0,214893.0,12.1,30028.4,12,0.039962169,57.83333333,10.72727273,4.666666667,1.0,1.272727273,1.416666667,1.416666667
1.0,2.0,2.0,New Orleans,4.0,8.0,85.0,Y,29.91379,-89.99446999999998,70131,34115.0,29915.0,28397,96.6,11.9,3.1,2865,16205,17909,0.7,1594.0,862.0,185466.0,50531.0,1511.0,404.0,887.0,181059.0,7.8,13646.0,20,0.146563095,150.0,22.35294118,4.970588235,1.45,2.25,3.75,3.75
1.0,2.0,2.0,New Orleans,4.0,38.0,85.0,N,29.97085,-90.08192,70119,37419.0,36228.0,50175,101.4,4.5,0.0,8368,19151,18268,0.6,1778.0,1139.0,244735.0,33708.0,1588.0,442.0,986.0,192284.0,6.8,14967.6,829,5.538630108,109.8454988,49.68790637,4.878179384,1.249698432,1.84828496,2.343787696,2.343787696
1.0,1.0,2.0,New York,3.0,98.0,45.0,Y,40.82122,-73.92773000000003,10451,48981.0,45713.0,40961,146.6,1.0,0.0,48264,22347,26632,1.7,2316.0,2567.0,135631.0,27515.0,1673.0,425.0,998.0,1153123.0,9.8,19592.4,32,0.163328638,95.58064516,27.95652174,4.739130435,1.09375,1.172413793,1.59375,1.59375
1.0,1.0,2.0,Washington,3.0,47.0,63.0,Y,38.9129,-77.03126,20005,13250.0,12775.0,10610,123.2,0.4,0.0,31094,6723,6527,0.6,3560.0,3916.0,562612.0,94988.0,2652.0,728.0,1862.0,317067.0,2.3,5300.0,123,2.320754717,135.2682927,52.00917431,4.8,1.262295082,1.453703704,2.203252033,2.203252033
1.0,1.0,1.0,San Diego,2.0,23.0,89.0,Y,32.74673,-117.15748,92103,34358.0,31066.0,30186,137.1,3.8,0.0,9123,17440,16918,0.7,4955.0,3037.0,707677.0,75195.0,2675.0,654.0,1358.0,592272.0,3.8,13743.2,503,3.659991851,155.15230459999995,49.58097686,4.882271468,1.357852883,1.665943601,2.1510934390000003,2.1510934390000003
2.0,3.0,3.0,San Diego,4.0,55.0,170.0,Y,32.86929,-117.23508,92122,47992.0,43728.0,34891,138.5,15.9,0.0,3013,24639,23353,0.6,4567.0,3242.0,697910.0,76816.0,2389.0,574.0,1878.0,695311.0,4.0,19196.8,284,1.479413236,117.4548736,28.14364641,4.809815951,1.3498233219999998,1.498194946,2.017605634,2.017605634
1.0,1.0,1.0,Miami,1.0,20.0,49.0,N,25.86404,-80.18138,33141,40307.0,35249.0,36545,111.9,2.3,5.2,17406,21026,19282,0.9,2806.0,2559.0,313216.0,43893.0,2038.0,804.0,1163.0,2404330.0,4.6,16122.8,829,5.141786786,123.4434889,25.91878981,4.756521739,1.507246377,1.754226268,2.530193237,2.530193237
1.0,1.0,1.0,New York,1.0,14.0,45.0,N,40.87157,-73.91744,10034,44581.0,38908.0,41756,153.6,1.1,0.0,39581,21493,23087,0.8,3306.0,2203.0,374150.0,47536.0,1844.0,285.0,1274.0,3188229.0,9.3,17832.4,69,0.386936139,75.88059701,32.72,4.744680851,1.0144927540000002,1.117647059,1.376811594,1.376811594
1.0,1.0,1.0,Arlington,2.0,10.0,87.0,Y,38.9016,-77.08681999999997,20007,26793.0,26866.0,28818,125.9,3.0,0.5,8917,12773,14020,0.7,6618.0,7121.0,1011681.0,124468.0,3410.0,1257.0,1865.0,685283.0,3.2,10717.2,1265,11.80345613,168.866129,31.23350923,4.7877218930000005,1.254358162,1.4344600159999998,1.716996047,1.716996047
1.0,1.0,1.0,New York,2.0,4.0,65.0,Y,40.76452000000001,-73.9874,10019,40071.0,42870.0,36012,163.4,0.7,0.0,58926,20464,19607,0.8,7151.0,9146.0,1031881.0,98396.0,3223.0,1498.0,2286.0,2476017.0,4.2,16028.4,53,0.33066307300000003,110.5471698,57.85714286,4.677083333,1.018867925,1.104166667,1.396226415,1.396226415
2.0,2.0,2.0,San Diego,5.0,58.0,173.0,Y,32.75011,-117.19067,92110,28916.0,25341.0,24149,136.7,4.9,0.1,5949,14053,14862,0.6,3667.0,1980.0,573156.0,63853.0,2169.0,499.0,1462.0,973186.0,4.3,11566.4,268,2.317056301,133.01136359999998,39.0,4.84375,1.275471698,1.504032258,1.843283582,1.843283582
1.0,3.0,3.0,New Orleans,6.0,23.0,61.0,N,29.93467,-90.06999,70130,14256.0,14064.0,14891,102.3,2.1,0.5,6769,7361,6895,0.9,3910.0,3210.0,391687.0,54532.0,2441.0,873.0,1167.0,528936.0,5.3,5702.4,283,4.9628226710000005,100.18505340000002,60.99628253,4.871268657,1.219081272,1.498113208,1.982332155,1.982332155
1.0,1.0,1.0,Philadelphia,1.0,11.0,23.0,N,39.93066,-75.19728,19145,48587.0,47261.0,45647,105.4,4.9,0.3,9970,23182,25403,0.8,1433.0,1344.0,174034.0,39796.0,1196.0,420.0,954.0,214731.0,9.6,19434.8,90,0.463086834,83.46067416,31.45454545,4.791666667,1.111111111,1.425287356,1.933333333,1.933333333
1.0,1.0,2.0,New York,4.0,11.0,125.0,Y,40.80901,-73.95504,10027,65039.0,59707.0,56168,169.7,0.9,0.0,74632,30318,34720,0.5,3869.0,3966.0,746524.0,44528.0,2813.0,458.0,1099.0,624763.0,4.7,26015.6,48,0.184504682,78.36170213,45.36363636,4.80952381,1.125,1.071428571,1.375,1.375
1.0,1.0,1.0,San Diego,2.0,23.0,57.0,Y,32.79418,-117.23542,92109,49124.0,45787.0,46071,140.7,7.6,4.3,6463,25677,23447,0.5,5213.0,2847.0,821665.0,74047.0,2760.0,593.0,1532.0,984403.0,4.0,19649.6,656,3.3384903510000004,145.5595054,50.12617702,4.80990099,1.296183206,1.653130288,2.295731707,2.295731707
1.0,1.0,1.0,San Diego,1.0,37.0,35.0,N,32.83607,-117.18496,92117,55270.0,51332.0,51203,135.2,8.8,0.0,6289,28137,27133,0.5,3569.0,1419.0,559061.0,69047.0,2216.0,431.0,1463.0,537896.0,5.7,22108.0,262,1.18509137,123.6015936,30.56684492,4.835329341,1.357692308,1.692307692,2.045801527,2.045801527
1.0,1.0,1.0,Queens Village,2.0,29.0,49.0,N,40.72112,-73.75033,11427,23270.0,23593.0,23014,153.4,1.6,0.0,14740,11238,12031,0.8,4283.0,4508.0,518216.0,68211.0,2410.0,821.0,1343.0,504718.0,5.2,9308.0,3,0.032230339,99.66666667,32.33333333,4.666666667,1.333333333,2.0,2.333333333,2.333333333
1.0,2.0,2.0,San Diego,4.0,110.0,220.0,Y,32.74864,-117.23754,92107,29712.0,28651.0,27956,140.0,3.1,0.5,9468,14798,14913,0.5,4964.0,2759.0,827547.0,76120.0,2589.0,580.0,1443.0,1074827.0,4.7,11884.8,518,4.358508347,151.2694611,50.85193622,4.852731591,1.328185328,1.795258621,2.478764479,2.478764479
1.0,1.0,1.0,San Francisco,4.0,4.0,149.0,Y,37.76476,-122.42157,94103,26116.0,27170.0,23016,167.8,1.4,0.0,19259,15354,10763,0.9,7500.0,7701.0,814561.0,48054.0,3471.0,967.0,1064.0,921350.0,5.0,10446.4,150,1.4359013630000002,176.0,78.62307692,4.9375,1.22147651,1.174825175,1.322147651,1.322147651
1.0,2.0,3.0,North Miami Beach,6.0,28.0,89.0,N,25.94748,-80.15855,33141,40307.0,35249.0,36545,111.9,2.3,5.2,17406,21026,19282,0.9,2806.0,2559.0,313216.0,43893.0,2038.0,804.0,1163.0,2404330.0,4.6,16122.8,829,5.141786786,123.4434889,25.91878981,4.756521739,1.507246377,1.754226268,2.530193237,2.530193237
2.0,4.0,4.0,San Diego,10.0,40.0,120.0,Y,32.70997,-117.12852,92102,45420.0,43267.0,47123,134.1,4.6,0.0,9799,23694,21727,0.5,2211.0,852.0,360942.0,44226.0,1667.0,326.0,1141.0,401922.0,5.7,18168.0,438,2.410832232,130.0616114,53.12188366,4.85,1.240825688,1.6868686869999998,2.342465753,2.342465753
1.0,3.0,4.0,Philadelphia,8.0,26.0,59.0,Y,39.93922,-75.17990999999998,19146,37767.0,35113.0,35783,107.1,1.7,0.1,22353,17495,20270,0.4,1613.0,903.0,291129.0,54608.0,1803.0,395.0,1039.0,269196.0,6.7,15106.8,296,1.95938253,112.7024221,45.3805668,4.846311475,1.307432432,1.685314685,2.22972973,2.22972973
1.0,2.0,2.0,Atlanta,4.0,111.0,125.0,Y,33.77867,-84.36216999999998,30306,22667.0,22246.0,21199,100.7,4.4,0.0,5164,11446,11221,1.2,7148.0,6001.0,602236.0,94021.0,2787.0,796.0,1194.0,454084.0,2.3,9066.8,112,1.235275952,138.4594595,29.6,4.872093023,1.339285714,1.7040816330000002,1.982142857,1.982142857
1.0,2.0,5.0,Brooklyn,10.0,18.0,199.0,N,40.64846,-73.96186,11226,103247.0,101572.0,106154,161.2,1.3,0.0,80074,46345,56899,0.7,3964.0,4077.0,541413.0,46899.0,2503.0,862.0,1284.0,758292.0,7.3,41298.8,133,0.322043255,79.89393939,40.88695652,4.806306306000001,1.157894737,1.26446281,1.706766917,1.706766917
1.0,2.0,2.0,Atlanta,5.0,5.0,185.0,Y,33.76919,-84.35342,30307,19520.0,18004.0,16646,99.2,4.6,0.0,4274,9748,9771,1.1,5331.0,4864.0,458614.0,83765.0,2301.0,809.0,1123.0,381747.0,3.1,7808.0,130,1.6649590159999998,119.9147287,44.06315789,4.8928571430000005,1.292307692,1.603305785,1.953846154,1.953846154
1.0,1.0,1.0,San Diego,2.0,90.0,85.0,Y,32.73762,-117.12361,92104,46444.0,44414.0,47688,137.8,3.8,0.0,12271,23469,22975,0.5,3281.0,1746.0,551513.0,54187.0,2272.0,419.0,1189.0,346332.0,5.6,18577.6,391,2.104685212,118.6311688,56.503125,4.920711974,1.153846154,1.51744186,1.792838875,1.792838875
2.0,3.0,3.0,San Francisco,6.0,4.0,300.0,Y,37.73882,-122.41351,94110,74565.0,69333.0,74633,155.3,2.3,0.0,32066,40024,34542,0.6,7115.0,3076.0,983378.0,101610.0,3197.0,534.0,1585.0,1501646.0,5.0,29826.0,461,1.545631328,162.1862528,75.53395785,4.891509434,1.23059867,1.4613583140000002,1.791574279,1.791574279
1.0,1.0,1.0,Boston,2.0,5.0,149.0,Y,42.35114,-71.06219,2111,7672.0,7383.0,5138,156.2,0.3,0.0,28413,3761,3911,1.0,6756.0,9638.0,740975.0,41316.0,2978.0,1513.0,1363.0,808477.0,4.0,3068.8,84,2.737226277,166.71084340000004,29.11538462,4.631944444,1.166666667,1.567567568,1.988095238,1.988095238
1.0,1.0,1.0,San Francisco,2.0,77.0,199.0,N,37.79429,-122.41557,94109,56822.0,55984.0,56322,161.6,1.2,0.1,47834,29302,27521,0.8,8065.0,5908.0,946308.0,73990.0,3438.0,980.0,1585.0,2053561.0,3.2,22728.8,177,0.778747668,267.0116959,48.55629139,4.829931973,1.242774566,1.608974359,2.011428571,2.011428571
1.0,1.0,1.0,San Diego,4.0,23.0,125.0,Y,32.75026,-117.24588,92107,29712.0,28651.0,27956,140.0,3.1,0.5,9468,14798,14913,0.5,4964.0,2759.0,827547.0,76120.0,2589.0,580.0,1443.0,1074827.0,4.7,11884.8,518,4.358508347,151.2694611,50.85193622,4.852731591,1.328185328,1.795258621,2.478764479,2.478764479
1.0,1.0,4.0,New Orleans,4.0,11.0,30.0,N,29.97594,-90.03746,70117,24945.0,23389.0,51252,99.8,5.5,0.8,4552,11913,13031,0.5,1307.0,607.0,177141.0,28440.0,1281.0,405.0,910.0,176336.0,7.9,9978.0,386,3.868510724,106.5807292,73.79096045,4.829971182,1.329015544,1.798941799,2.393782383,2.393782383
